Wav Time	B5-03972-P01-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03972-P02-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03972-P02-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03972-P03-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03972-P03-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03972-P04-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03972-P04-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	 	B5-03143-P01-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03143-P01-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03143-P02-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03143-P02-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03143-P03-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03143-P03-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03143-P04-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz
4.856182	B5-03972-P01-CH0	6613216	OK	0.3561874	-0.1704225	0.0950184	-0.9138152	-41.311	27.978	-140.042	B5-03972-P02-CH0	6613216	OK	0.7245209	0.4811773	0.4934956	0.0000000	-85.791	17.409	20.115	B5-03972-P02-CH1	6613216	OK	0.7021586	0.1037031	0.7044282	0.0000000	-82.369	21.073	25.125	B5-03972-P03-CH0	6613216	OK	0.6620075	0.0504427	0.7477979	0.0000000	-79.378	28.563	20.491	B5-03972-P03-CH1	6613216	OK	0.6350240	0.3689146	0.6787095	0.0000000	-80.794	41.073	23.050	B5-03972-P04-CH0	6613216	OK	0.6953169	-0.5993473	0.3966324	0.0000000	-60.745	67.829	30.327	B5-03972-P04-CH1	6613216	OK	0.4706766	0.8728526	0.1288097	0.0000000	-32.008	61.178	20.975	 	B5-03143-P01-CH0	6613208	OK	0.7069486	-0.4217287	0.5677752	0.0000000	-49.045	75.349	24.091	B5-03143-P01-CH1	6613208	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	6613208	OK	0.8253644	-0.4124789	-0.3855318	0.0000000	-33.122	76.115	27.728	B5-03143-P02-CH1	6613208	OK	0.7836052	-0.4326980	-0.4457973	0.0000000	-73.334	38.241	24.710	B5-03143-P03-CH0	6613208	OK	0.8200268	-0.4464418	-0.3581141	0.0000000	-37.777	62.377	45.932	B5-03143-P03-CH1	6613208	OK	0.8048538	-0.4312163	-0.4077533	0.0000000	-46.040	73.374	8.028	B5-03143-P04-CH0	6613208	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
4.866174	B5-03972-P01-CH0	6613224	OK	0.3561355	-0.1705041	0.0951548	-0.9138060	-41.336	28.015	-140.032	B5-03972-P02-CH0	6613224	OK	0.7245332	0.4813156	0.4933427	0.0000000	-85.790	17.436	20.145	B5-03972-P02-CH1	6613224	OK	0.7016422	0.1035684	0.7049623	0.0000000	-82.557	21.019	25.111	B5-03972-P03-CH0	6613224	OK	0.6621238	0.0521656	0.7475766	0.0000000	-79.254	28.645	20.498	B5-03972-P03-CH1	6613224	OK	0.6350461	0.3690378	0.6786218	0.0000000	-80.793	41.080	23.080	B5-03972-P04-CH0	6613224	OK	0.6954284	-0.5992029	0.3966551	0.0000000	-60.704	67.827	30.383	B5-03972-P04-CH1	6613224	OK	0.4705423	0.8729140	0.1288840	0.0000000	-31.987	61.185	21.007	 	B5-03143-P01-CH0	6613216	OK	0.7069996	-0.4216332	0.5677825	0.0000000	-49.032	75.351	24.137	B5-03143-P01-CH1	6613216	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	6613216	OK	0.8254230	-0.4124324	-0.3854561	0.0000000	-33.105	76.124	27.770	B5-03143-P02-CH1	6613216	OK	0.7836551	-0.4326866	-0.4457206	0.0000000	-73.319	38.245	24.739	B5-03143-P03-CH0	6613216	OK	0.8200907	-0.4463656	-0.3580628	0.0000000	-37.762	62.373	45.976	B5-03143-P03-CH1	6613216	OK	0.8049119	-0.4311328	-0.4077271	0.0000000	-46.027	73.400	8.051	B5-03143-P04-CH0	6613216	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
4.876166	B5-03972-P01-CH0	6613232	OK	0.3560883	-0.1705696	0.0950680	-0.9138212	-41.370	28.038	-140.017	B5-03972-P02-CH0	6613232	OK	0.7246934	0.4820644	0.4923753	0.0000000	-85.937	17.392	20.122	B5-03972-P02-CH1	6613232	OK	0.7014926	0.1028570	0.7052152	0.0000000	-82.582	20.986	25.134	B5-03972-P03-CH0	6613232	OK	0.6615958	0.0533981	0.7479569	0.0000000	-79.400	28.655	20.506	B5-03972-P03-CH1	6613232	OK	0.6350822	0.3691135	0.6785468	0.0000000	-80.816	41.092	23.110	B5-03972-P04-CH0	6613232	OK	0.6953632	-0.5992781	0.3966559	0.0000000	-60.726	67.833	30.397	B5-03972-P04-CH1	6613232	OK	0.4706009	0.8728894	0.1288366	0.0000000	-31.991	61.189	21.024	 	B5-03143-P01-CH0	6613224	OK	0.7069315	-0.4216492	0.5678554	0.0000000	-49.045	75.361	24.136	B5-03143-P01-CH1	6613224	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	6613224	OK	0.8254020	-0.4124770	-0.3854534	0.0000000	-33.109	76.132	27.774	B5-03143-P02-CH1	6613224	OK	0.7836692	-0.4327119	-0.4456714	0.0000000	-73.331	38.254	24.770	B5-03143-P03-CH0	6613224	OK	0.8200852	-0.4463940	-0.3580399	0.0000000	-37.770	62.381	45.995	B5-03143-P03-CH1	6613224	OK	0.8049463	-0.4311399	-0.4076516	0.0000000	-46.047	73.399	8.108	B5-03143-P04-CH0	6613224	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
4.886158	B5-03972-P01-CH0	6613240	OK	0.3560825	-0.1706961	0.0953720	-0.9137682	-41.388	28.080	-139.988	B5-03972-P02-CH0	6613240	OK	0.7244014	0.4816582	0.4932017	0.0000000	-85.858	17.501	20.137	B5-03972-P02-CH1	6613240	OK	0.7016017	0.1030022	0.7050856	0.0000000	-82.559	21.001	25.231	B5-03972-P03-CH0	6613240	OK	0.6613642	0.0545035	0.7480820	0.0000000	-79.446	28.767	20.500	B5-03972-P03-CH1	6613240	OK	0.6350248	0.3692134	0.6785462	0.0000000	-80.818	41.107	23.120	B5-03972-P04-CH0	6613240	OK	0.6955838	-0.5990287	0.3966458	0.0000000	-60.721	67.863	30.421	B5-03972-P04-CH1	6613240	OK	0.4703116	0.8730455	0.1288352	0.0000000	-31.959	61.200	21.059	 	B5-03143-P01-CH0	6613232	OK	0.7070642	-0.4213756	0.5678932	0.0000000	-49.027	75.388	24.159	B5-03143-P01-CH1	6613232	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	6613232	OK	0.8255427	-0.4123450	-0.3852932	0.0000000	-33.098	76.144	27.804	B5-03143-P02-CH1	6613232	OK	0.7837907	-0.4326772	-0.4454915	0.0000000	-73.294	38.273	24.790	B5-03143-P03-CH0	6613232	OK	0.8202156	-0.4462754	-0.3578890	0.0000000	-37.740	62.369	46.039	B5-03143-P03-CH1	6613232	OK	0.8050847	-0.4310799	-0.4074418	0.0000000	-46.005	73.416	8.171	B5-03143-P04-CH0	6613232	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
4.896150	B5-03972-P01-CH0	6613248	OK	0.3560089	-0.1706463	0.0952936	-0.9138143	-41.366	28.100	-140.023	B5-03972-P02-CH0	6613248	OK	0.7244751	0.4816020	0.4931484	0.0000000	-85.848	17.454	20.173	B5-03972-P02-CH1	6613248	OK	0.7018534	0.1035611	0.7047531	0.0000000	-82.453	20.990	25.322	B5-03972-P03-CH0	6613248	OK	0.6614561	0.0546342	0.7479913	0.0000000	-79.418	28.622	20.487	B5-03972-P03-CH1	6613248	OK	0.6351010	0.3691718	0.6784976	0.0000000	-80.807	41.074	23.147	B5-03972-P04-CH0	6613248	OK	0.6955361	-0.5991134	0.3966014	0.0000000	-60.719	67.823	30.435	B5-03972-P04-CH1	6613248	OK	0.4703743	0.8729997	0.1289167	0.0000000	-31.947	61.155	21.093	 	B5-03143-P01-CH0	6613240	OK	0.7070382	-0.4213226	0.5679649	0.0000000	-48.992	75.342	24.176	B5-03143-P01-CH1	6613240	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	6613240	OK	0.8254713	-0.4123882	-0.3853999	0.0000000	-33.058	76.107	27.817	B5-03143-P02-CH1	6613240	OK	0.7837145	-0.4327234	-0.4455806	0.0000000	-73.255	38.225	24.807	B5-03143-P03-CH0	6613240	OK	0.8201572	-0.4463210	-0.3579661	0.0000000	-37.709	62.333	46.063	B5-03143-P03-CH1	6613240	OK	0.8050269	-0.4311177	-0.4075159	0.0000000	-45.978	73.353	8.205	B5-03143-P04-CH0	6613240	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
4.906143	B5-03972-P01-CH0	6613256	OK	0.3559891	-0.1706868	0.0955806	-0.9137845	-41.366	28.129	-139.978	B5-03972-P02-CH0	6613256	OK	0.7244181	0.4818150	0.4930241	0.0000000	-85.851	17.454	20.141	B5-03972-P02-CH1	6613256	OK	0.7019170	0.1039853	0.7046272	0.0000000	-82.473	20.997	25.331	B5-03972-P03-CH0	6613256	OK	0.6614368	0.0549152	0.7479877	0.0000000	-79.441	28.682	20.490	B5-03972-P03-CH1	6613256	OK	0.6350658	0.3691994	0.6785154	0.0000000	-80.809	41.075	23.136	B5-03972-P04-CH0	6613256	OK	0.6957159	-0.5989091	0.3965946	0.0000000	-60.725	67.823	30.425	B5-03972-P04-CH1	6613256	OK	0.4701197	0.8731226	0.1290129	0.0000000	-31.928	61.151	21.103	 	B5-03143-P01-CH0	6613248	OK	0.7072051	-0.4210133	0.5679866	0.0000000	-48.942	75.334	24.215	B5-03143-P01-CH1	6613248	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	6613248	OK	0.8255742	-0.4122954	-0.3852788	0.0000000	-33.051	76.098	27.840	B5-03143-P02-CH1	6613248	OK	0.7837992	-0.4327037	-0.4454507	0.0000000	-73.243	38.226	24.792	B5-03143-P03-CH0	6613248	OK	0.8202512	-0.4462101	-0.3578890	0.0000000	-37.694	62.316	46.062	B5-03143-P03-CH1	6613248	OK	0.8050982	-0.4310355	-0.4074621	0.0000000	-45.946	73.337	8.225	B5-03143-P04-CH0	6613248	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
4.916135	B5-03972-P01-CH0	6613264	OK	0.3559827	-0.1707865	0.0956616	-0.9137599	-41.385	28.093	-139.999	B5-03972-P02-CH0	6613264	OK	0.7243588	0.4820028	0.4929276	0.0000000	-85.887	17.395	20.183	B5-03972-P02-CH1	6613264	OK	0.7016704	0.1028015	0.7050465	0.0000000	-82.480	20.989	25.229	B5-03972-P03-CH0	6613264	OK	0.6613886	0.0555630	0.7479826	0.0000000	-79.457	28.687	20.560	B5-03972-P03-CH1	6613264	OK	0.6350722	0.3693454	0.6784300	0.0000000	-80.813	41.022	23.201	B5-03972-P04-CH0	6613264	OK	0.6957186	-0.5988831	0.3966291	0.0000000	-60.772	67.763	30.471	B5-03972-P04-CH1	6613264	OK	0.4700022	0.8731843	0.1290236	0.0000000	-31.939	61.095	21.165	 	B5-03143-P01-CH0	6613256	OK	0.7072108	-0.4208646	0.5680897	0.0000000	-48.972	75.304	24.274	B5-03143-P01-CH1	6613256	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	6613256	OK	0.8256292	-0.4123091	-0.3851463	0.0000000	-33.063	76.030	27.905	B5-03143-P02-CH1	6613256	OK	0.7838842	-0.4326605	-0.4453430	0.0000000	-73.278	38.163	24.864	B5-03143-P03-CH0	6613256	OK	0.8203199	-0.4461787	-0.3577707	0.0000000	-37.713	62.251	46.124	B5-03143-P03-CH1	6613256	OK	0.8051314	-0.4310561	-0.4073746	0.0000000	-45.948	73.284	8.275	B5-03143-P04-CH0	6613256	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
4.926127	B5-03972-P01-CH0	6613272	OK	0.3559512	-0.1707790	0.0956213	-0.9137778	-41.387	28.113	-139.972	B5-03972-P02-CH0	6613272	OK	0.7243201	0.4820685	0.4929203	0.0000000	-85.908	17.395	20.168	B5-03972-P02-CH1	6613272	OK	0.7017041	0.1028652	0.7050036	0.0000000	-82.487	20.987	25.229	B5-03972-P03-CH0	6613272	OK	0.6613435	0.0551768	0.7480510	0.0000000	-79.397	28.573	20.606	B5-03972-P03-CH1	6613272	OK	0.6351376	0.3694049	0.6783364	0.0000000	-80.798	41.008	23.185	B5-03972-P04-CH0	6613272	OK	0.6957002	-0.5988930	0.3966464	0.0000000	-60.773	67.755	30.459	B5-03972-P04-CH1	6613272	OK	0.4699965	0.8731728	0.1291220	0.0000000	-31.928	61.089	21.167	 	B5-03143-P01-CH0	6613264	OK	0.7071452	-0.4208205	0.5682040	0.0000000	-48.986	75.301	24.237	B5-03143-P01-CH1	6613264	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	6613264	OK	0.8255981	-0.4123731	-0.3851445	0.0000000	-33.053	76.014	27.898	B5-03143-P02-CH1	6613264	OK	0.7838610	-0.4326816	-0.4453634	0.0000000	-73.267	38.167	24.859	B5-03143-P03-CH0	6613264	OK	0.8203117	-0.4461884	-0.3577772	0.0000000	-37.717	62.247	46.117	B5-03143-P03-CH1	6613264	OK	0.8051197	-0.4311052	-0.4073458	0.0000000	-45.939	73.276	8.284	B5-03143-P04-CH0	6613264	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
4.936119	B5-03972-P01-CH0	6613280	OK	0.3559129	-0.1707883	0.0955938	-0.9137938	-41.390	28.129	-139.951	B5-03972-P02-CH0	6613280	OK	0.7243157	0.4821052	0.4928908	0.0000000	-85.910	17.379	20.175	B5-03972-P02-CH1	6613280	OK	0.7017697	0.1030077	0.7049176	0.0000000	-82.481	20.979	25.224	B5-03972-P03-CH0	6613280	OK	0.6610541	0.0549377	0.7483243	0.0000000	-79.547	28.527	20.583	B5-03972-P03-CH1	6613280	OK	0.6351028	0.3695408	0.6782950	0.0000000	-80.805	41.006	23.188	B5-03972-P04-CH0	6613280	OK	0.6956864	-0.5989219	0.3966269	0.0000000	-60.807	67.766	30.427	B5-03972-P04-CH1	6613280	OK	0.4699888	0.8731568	0.1292582	0.0000000	-31.922	61.078	21.165	 	B5-03143-P01-CH0	6613272	OK	0.7071019	-0.4207829	0.5682858	0.0000000	-48.990	75.292	24.220	B5-03143-P01-CH1	6613272	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	6613272	OK	0.8255456	-0.4124233	-0.3852032	0.0000000	-33.039	75.990	27.881	B5-03143-P02-CH1	6613272	OK	0.7838450	-0.4326641	-0.4454086	0.0000000	-73.268	38.149	24.860	B5-03143-P03-CH0	6613272	OK	0.8203141	-0.4461887	-0.3577715	0.0000000	-37.718	62.239	46.110	B5-03143-P03-CH1	6613272	OK	0.8051462	-0.4310972	-0.4073020	0.0000000	-45.941	73.288	8.280	B5-03143-P04-CH0	6613272	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
4.946111	B5-03972-P01-CH0	6613288	OK	0.3558967	-0.1707675	0.0955287	-0.9138109	-41.396	28.151	-139.937	B5-03972-P02-CH0	6613288	OK	0.7243430	0.4821378	0.4928188	0.0000000	-85.923	17.376	20.166	B5-03972-P02-CH1	6613288	OK	0.7017922	0.1031088	0.7048803	0.0000000	-82.490	20.990	25.219	B5-03972-P03-CH0	6613288	OK	0.6613106	0.0549148	0.7480994	0.0000000	-79.509	28.545	20.534	B5-03972-P03-CH1	6613288	OK	0.6350546	0.3698817	0.6781542	0.0000000	-80.820	41.029	23.189	B5-03972-P04-CH0	6613288	OK	0.6956516	-0.5989435	0.3966554	0.0000000	-60.824	67.778	30.408	B5-03972-P04-CH1	6613288	OK	0.4700170	0.8731288	0.1293449	0.0000000	-31.936	61.087	21.150	 	B5-03143-P01-CH0	6613280	OK	0.7070800	-0.4206792	0.5683897	0.0000000	-48.973	75.302	24.222	B5-03143-P01-CH1	6613280	Processing Error	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	6613280	OK	0.8255110	-0.4124811	-0.3852155	0.0000000	-33.032	75.991	27.871	B5-03143-P02-CH1	6613280	OK	0.7838189	-0.4326765	-0.4454424	0.0000000	-73.280	38.146	24.858	B5-03143-P03-CH0	6613280	OK	0.8202792	-0.4462308	-0.3577989	0.0000000	-37.718	62.244	46.095	B5-03143-P03-CH1	6613280	OK	0.8051367	-0.4311162	-0.4073006	0.0000000	-45.945	73.264	8.312	B5-03143-P04-CH0	6613280	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
4.956103	B5-03972-P01-CH0	6613296	OK	0.3558928	-0.1707607	0.0955246	-0.9138141	-41.405	28.177	-139.928	B5-03972-P02-CH0	6613296	OK	0.7243601	0.4821998	0.4927331	0.0000000	-85.931	17.387	20.170	B5-03972-P02-CH1	6613296	OK	0.7018053	0.1031374	0.7048631	0.0000000	-82.498	20.993	25.249	B5-03972-P03-CH0	6613296	OK	0.6614460	0.0541970	0.7480320	0.0000000	-79.419	28.624	20.489	B5-03972-P03-CH1	6613296	OK	0.6349969	0.3702200	0.6780237	0.0000000	-80.837	41.055	23.178	B5-03972-P04-CH0	6613296	OK	0.6956837	-0.5988795	0.3966958	0.0000000	-60.810	67.790	30.401	B5-03972-P04-CH1	6613296	OK	0.4700074	0.8731276	0.1293882	0.0000000	-31.943	61.092	21.158	 	B5-03143-P01-CH0	6613288	OK	0.7071001	-0.4205319	0.5684737	0.0000000	-48.935	75.299	24.260	B5-03143-P01-CH1	6613288	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	6613288	OK	0.8254963	-0.4125139	-0.3852119	0.0000000	-33.029	75.992	27.869	B5-03143-P02-CH1	6613288	OK	0.7837973	-0.4327485	-0.4454105	0.0000000	-73.270	38.153	24.866	B5-03143-P03-CH0	6613288	OK	0.8202903	-0.4462521	-0.3577469	0.0000000	-37.722	62.248	46.110	B5-03143-P03-CH1	6613288	OK	0.8051272	-0.4311507	-0.4072827	0.0000000	-45.938	73.264	8.323	B5-03143-P04-CH0	6613288	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
4.966095	B5-03972-P01-CH0	6613304	OK	0.3558945	-0.1707496	0.0955832	-0.9138094	-41.412	28.214	-139.919	B5-03972-P02-CH0	6613304	OK	0.7243780	0.4822375	0.4926698	0.0000000	-85.924	17.386	20.198	B5-03972-P02-CH1	6613304	OK	0.7018833	0.1032018	0.7047760	0.0000000	-82.482	21.010	25.274	B5-03972-P03-CH0	6613304	OK	0.6613777	0.0545101	0.7480696	0.0000000	-79.444	28.654	20.491	B5-03972-P03-CH1	6613304	OK	0.6349858	0.3705517	0.6778529	0.0000000	-80.823	41.081	23.177	B5-03972-P04-CH0	6613304	OK	0.6957361	-0.5988291	0.3966800	0.0000000	-60.807	67.807	30.409	B5-03972-P04-CH1	6613304	OK	0.4699458	0.8731396	0.1295307	0.0000000	-31.934	61.104	21.172	 	B5-03143-P01-CH0	6613296	OK	0.7071336	-0.4203754	0.5685478	0.0000000	-48.905	75.304	24.284	B5-03143-P01-CH1	6613296	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	6613296	OK	0.8255055	-0.4125015	-0.3852053	0.0000000	-33.025	76.005	27.870	B5-03143-P02-CH1	6613296	OK	0.7838355	-0.4327170	-0.4453739	0.0000000	-73.281	38.173	24.879	B5-03143-P03-CH0	6613296	OK	0.8203018	-0.4462548	-0.3577172	0.0000000	-37.720	62.253	46.120	B5-03143-P03-CH1	6613296	OK	0.8051091	-0.4311823	-0.4072852	0.0000000	-45.923	73.259	8.329	B5-03143-P04-CH0	6613296	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
4.976088	B5-03972-P01-CH0	6613312	OK	0.3558824	-0.1707457	0.0956647	-0.9138063	-41.413	28.243	-139.918	B5-03972-P02-CH0	6613312	OK	0.7243680	0.4822254	0.4926963	0.0000000	-85.921	17.369	20.223	B5-03972-P02-CH1	6613312	OK	0.7019178	0.1032612	0.7047330	0.0000000	-82.481	21.014	25.286	B5-03972-P03-CH0	6613312	OK	0.6613959	0.0547329	0.7480373	0.0000000	-79.439	28.652	20.503	B5-03972-P03-CH1	6613312	OK	0.6349524	0.3707248	0.6777895	0.0000000	-80.815	41.082	23.180	B5-03972-P04-CH0	6613312	OK	0.6957904	-0.5987514	0.3967020	0.0000000	-60.786	67.799	30.428	B5-03972-P04-CH1	6613312	OK	0.4698550	0.8731619	0.1297096	0.0000000	-31.922	61.096	21.202	 	B5-03143-P01-CH0	6613304	OK	0.7071563	-0.4202956	0.5685786	0.0000000	-48.891	75.290	24.302	B5-03143-P01-CH1	6613304	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	6613304	OK	0.8255410	-0.4124740	-0.3851588	0.0000000	-33.022	76.005	27.893	B5-03143-P02-CH1	6613304	OK	0.7838422	-0.4327314	-0.4453481	0.0000000	-73.276	38.171	24.875	B5-03143-P03-CH0	6613304	OK	0.8203216	-0.4462205	-0.3577147	0.0000000	-37.713	62.246	46.134	B5-03143-P03-CH1	6613304	OK	0.8051081	-0.4311658	-0.4073045	0.0000000	-45.912	73.253	8.328	B5-03143-P04-CH0	6613304	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
4.986080	B5-03972-P01-CH0	6613320	OK	0.3558570	-0.1707556	0.0956984	-0.9138108	-41.418	28.266	-139.907	B5-03972-P02-CH0	6613320	OK	0.7244118	0.4822132	0.4926439	0.0000000	-85.890	17.349	20.243	B5-03972-P02-CH1	6613320	OK	0.7019688	0.1033073	0.7046754	0.0000000	-82.473	21.018	25.290	B5-03972-P03-CH0	6613320	OK	0.6613939	0.0548234	0.7480324	0.0000000	-79.446	28.653	20.503	B5-03972-P03-CH1	6613320	OK	0.6349086	0.3708549	0.6777594	0.0000000	-80.821	41.090	23.188	B5-03972-P04-CH0	6613320	OK	0.6957934	-0.5987209	0.3967428	0.0000000	-60.787	67.792	30.419	B5-03972-P04-CH1	6613320	OK	0.4698300	0.8731523	0.1298645	0.0000000	-31.931	61.091	21.195	 	B5-03143-P01-CH0	6613312	OK	0.7071650	-0.4202258	0.5686192	0.0000000	-48.875	75.277	24.330	B5-03143-P01-CH1	6613312	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	6613312	OK	0.8255377	-0.4124860	-0.3851529	0.0000000	-33.021	76.000	27.897	B5-03143-P02-CH1	6613312	OK	0.7838494	-0.4327206	-0.4453459	0.0000000	-73.283	38.164	24.879	B5-03143-P03-CH0	6613312	OK	0.8203311	-0.4462073	-0.3577092	0.0000000	-37.720	62.248	46.124	B5-03143-P03-CH1	6613312	OK	0.8051146	-0.4311522	-0.4073061	0.0000000	-45.922	73.265	8.306	B5-03143-P04-CH0	6613312	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
4.996072	B5-03972-P01-CH0	6613328	OK	0.3558635	-0.1707356	0.0957019	-0.9138116	-41.423	28.298	-139.899	B5-03972-P02-CH0	6613328	OK	0.7244634	0.4821592	0.4926209	0.0000000	-85.896	17.337	20.237	B5-03972-P02-CH1	6613328	OK	0.7019769	0.1030948	0.7046985	0.0000000	-82.487	21.011	25.287	B5-03972-P03-CH0	6613328	OK	0.6614283	0.0548977	0.7479965	0.0000000	-79.436	28.664	20.505	B5-03972-P03-CH1	6613328	OK	0.6348715	0.3709417	0.6777466	0.0000000	-80.828	41.106	23.189	B5-03972-P04-CH0	6613328	OK	0.6957852	-0.5987103	0.3967732	0.0000000	-60.801	67.809	30.400	B5-03972-P04-CH1	6613328	OK	0.4698613	0.8731108	0.1300302	0.0000000	-31.913	61.100	21.181	 	B5-03143-P01-CH0	6613320	OK	0.7071744	-0.4201515	0.5686625	0.0000000	-48.854	75.271	24.347	B5-03143-P01-CH1	6613320	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	6613320	OK	0.8255260	-0.4125089	-0.3851535	0.0000000	-33.022	75.997	27.909	B5-03143-P02-CH1	6613320	OK	0.7838381	-0.4327752	-0.4453128	0.0000000	-73.284	38.169	24.885	B5-03143-P03-CH0	6613320	OK	0.8203181	-0.4462378	-0.3577010	0.0000000	-37.723	62.255	46.115	B5-03143-P03-CH1	6613320	OK	0.8050886	-0.4312305	-0.4072745	0.0000000	-45.915	73.270	8.299	B5-03143-P04-CH0	6613320	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
